Month;Tils. (land);Afganistan;Albania;Algeria;Amerikanska havið (fyrrv.);Amerikanska Samoa;Andorra;Angola;Anguilla;Antigua og Barbuda;Argentina;Armenia;Aruba;Aserbadjan;Avstralia;Avstralskt Osiania (fyrrv.);Bahamaoyggjar;Bangladesj;Barbados;Barein;Belgia;Belgia og Luksemborg (fyrrv.);Belis;Benin;Bermuda;Bolivia;Bonaire, Sint Eustatius og Saba;Bosnia-Hersegovina;Botsvana;Bouvetoyggj;Brasil;Bretland;Brunei;Bulgaria;Burkina Faso;Burundi;Butan;Caymanoyggjar;Ceuta;Ceuta og Melilla (fyrrv.);Chagosoyggjar;Cooksoyggjar;Curaçao;Danmark;Djibuti;Dominika;Dominikalýðveldið;Egyptaland;Ekvador;Ekvatorguinea;El Salvador;Eritrea;Estland;Esvatini;Etiopia;Eysturríki;Eysturtimor;Eysturtýskland (fyrrv.);Falklandsoyggjar;Fiji;Filipsoyggjar;Finnland;Fílabeinsstrondin;Frakland;Franska Gujana (fyrrv.);Franska Polynesia;Fronsku suðurøkini;Gabon;Gambia;Gana;Georgia;Gibraltar;Grenada;Grikkaland;Grønland;Guadeloupe (fyrrv.);Guam;Guatemala;Guinea;Guinea-Bissau;Gujana;Haiti;Heardoyggj og McDonaldsoyggjar;Honduras;Hong Kong;Hvítarussland;Ikki nærri útgreinað lond og øki;India;Indonesia;Irak;Iran;Italia;Írland;Ísland;Ísrael;Jamaika;Japan;Jemen;Jordan;Jólaoyggin;Jugoslavia (fyrrv.);Juguslavia uttan Slovenia, Kroatia og Bosnia Hersegovina;Kabo Verdi;Kambodja;Kamerun;Kanada;Kanariuoyggjar (fyrrv.);Kasakstan;Katar;Kekkia;Kekkoslovakia (fyrrv.);Kenja;Kili;Kina;Kirgisia;Kiribati;Kjad;Kokosoyggjar;Kolumbia;Komoroyggjar;Kongo;Kongo, Dem. Lýðveldið;Kosovo;Kosta Rika;Kroatia;Kuba;Kuvait;Kýpros;Laos;Lesoto;Lettland;Libanon;Liberia;Libya;Liktinstein;Litava;Luksemborg;Macao;Madagaskar;Malaisia;Malavi;Maldivoyggjar;Mali;Malta;Marokko;Marshalloyggjar;Martinique (fyrrv.);Mayotte (fyrrv.);Meksiko;Melilla;Miðafrikalýðveldið;Mikronesiasamveldið;Moldova;Mongolia;Montenegro;Montserrat;Mosambik;Móritania;Móritius;Myanmar;Namibia;Nauru;Nepal;Niðurlendskar Antilloyggjar (fyrrv.);Niðurlond;Niger;Nigeria;Nikaragua;Niue;Norðaru Marianaoyggjar;Norðurkorea;Norðurmakedónia;Noreg;Norfolksoyggj;Nýkaledónia;Nýsæland;Nýsælendska Osiania (fyrrv.);Oman;Pakistan;Palau;Palestina;Panama;Papua Nýguinea;Paraguai;Peru;Pitcairnoyggjar;Polarøkini (fyrrv.);Portugal;Pólland;Réunion (fyrrv.);Ruanda;Rumenia;Russland;Sambandsríki Amerika (USA);Sambia;Sameindu Emirríkini;Samoa;San Marino;Sao Tomi og Prinsipi;Saudiarabia;Sálomonsoyggjar;Senegal;Serbia;Serbia og Montenegro (fyrrv.);Seyskelloyggjar;Sierra Leona;Simbabvi;Singapor;Sint Maarten (Niðurlond);Slovakia;Slovenia;Smærri Osianiaoyggjar (USA);Somalia;Sovjetsamveldið (fyrrv.);Spania;Sri Lanka;St. Barthélemy;St. Helena, Ascension og Tristan da Cunha;St. Kitts og Nevis;St. Lusia;St. Pierre og Miquelon;St. Vinsent og Grenadinoyggjar;Sudan;Suðurafrika;Suðurgeorgia og Suðursandwichoyggjar;Suðurkorea;Suðursudan;Surinam;Sveis;Sveis og Liktinstein (fyrrv.);Svøríki;Sýria;Tadsjikistan;Tailand;Taivan;Tansania;Togo;Tokelau;Tonga;Trinidad og Tobago;Tunesia;Turkaland;Turkmenistan;Turks- og Caicosoyggjar;Tuvalu;Týskland;Uganda;Ukraina;Ungarn;Uruguai;Usbekistan;Vanuatu;Vatikanbýur;Venesuela;Vestursahara;Virginoyggjar (Bretland);Virginoyggjar (Bretland) og Montserrat (fyrrv.);Virginoyggjar (USA);Vjetnam;Wallis- og Futunaoyggjar
2018M11;732506442.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440704.3;0;0;0;1629133.5;0;0;0;0;0;0;0;0;0;0;91046642.3;0;0;0;0;0;0;0;0;0;0;0;81572107.3;0;0;0;1020721.3;0;0;0;0;338109.4;0;0;2696725.6;0;0;0;0;0;0;0;36899052.6;0;0;0;0;0;0;493713.1;0;0;0;2521744.4;0;0;0;0;0;0;0;0;0;11652.6;304443.2;0;0;0;0;0;34964992.5;0;13236905.6;0;0;14831226.8;0;0;0;0;0;0;0;0;1451251.9;0;0;0;0;0;0;0;57140220.0;0;0;0;0;0;0;0;0;0;0;0;0;0;887490.9;0;0;0;666277.5;0;0;0;767195.2;0;0;0;0;0;0;0;890451.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14508462.7;0;8943480.4;0;0;0;0;0;10447021.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5280569.6;25328190.4;0;0;17974.0;172940994.6;73023316.7;0;12457984.8;0;5767.5;0;538953.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23115301.8;0;0;0;0;0;0;0;0;0;0;0;0;0;4016131.3;0;1778979.7;0;0;0;472988.5;0;0;0;0;0;0;0;0;0;0;28506981.0;0;0;0;0;0;0;0;0;0;0;0;0;7312583.4;0.0
2018M12;769706498.2;0;0;0;0;0;0;0;0;791126.1;0;0;0;207783.6;0;0;0;0;0;0;5410158.0;0;0;0;0;0;0;0;0;0;0;75622381.1;0;0;0;0;0;0;0;0;0;0;0;104217704.9;0;0;0;0;0;0;0;0;52766.6;0;0;0;0;0;0;0;0;147734.2;0;23031812.0;0;0;0;0;0;451509.7;0;0;0;427570.7;9483440.8;0;0;0;0;0;0;0;0;0;186341.9;0;0;0;2351633.1;0;0;22175335.3;0;13722109.0;0;0;7851349.0;0;0;0;0;0;0;0;0;700007.0;0;0;0;3120.0;0;0;0;45724253.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308040.8;0;0;0;9032677.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31040054.8;0;14615797.4;0;0;0;0;0;11060293.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5975625.6;55244727.6;0;0;1468743.6;180984816.4;74986686.6;0;18667471.3;0;0;0;209364.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24362249.2;0;0;0;0;0;0;0;0;0;0;0;0;0;3131546.9;0;342073.2;0;0;0;1775154.8;0;0;0;0;0;0;0;0;0;0;3849363.8;0;17258955.2;0;0;0;0;0;0;0;0;0;0;2834719.1;0.0
2019M01;886144716.6;0;0;0;0;0;0;0;0;0;0;0;0;2438642.1;0;0;0;0;0;0;1437578.1;0;0;0;0;0;0;0;0;0;0;54593047.4;0;824184.3;0;0;0;0;0;0;0;0;0;121651587.5;0;0;0;0;0;0;0;0;0;0;0;2404931.5;0;0;0;0;0;0;0;40536743.3;0;0;0;0;0;252578.9;283701.3;0;0;131670.0;470769.8;0;0;0;0;0;0;0;0;0;187451.5;12108029.9;0;0;0;0;0;33321691.0;530461.9;5036100.7;0;0;11795159.0;0;0;0;0;0;0;0;0;757886.7;0;0;0;0;0;0;0;78272448.2;0;0;0;0;0;0;0;0;0;0;0;0;0;101945.1;0;0;5341.1;169752.4;0;0;0;7627275.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59761674.4;0;13508371.4;0;0;0;0;0;41216912.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5182133.1;47514237.7;0;0;3679618.2;160044920.3;84735486.6;0;20524568.1;0;2940.7;0;200894.3;0;0;0;0;0;0;0;1151344.9;0;19942.0;0;0;0;0;32877574.7;0;0;0;0;0;0;0;0;0;0;0;0;0;1673842.9;0;3170216.5;0;0;0;1988512.2;0;0;0;0;0;0;0;0;0;0;25534577.0;0;356148.4;0;0;0;0;0;0;0;0;0;0;8061824.3;0.0
2019M02;787257976.8;0;1224325.6;0;0;0;0;0;0;0;0;0;0;147875.6;0;0;0;0;0;0;2210787.7;0;0;0;0;0;0;0;0;0;0;107147222.5;0;1127700.9;0;0;0;0;0;0;0;0;0;26771219.2;0;0;0;0;0;0;0;0;1013819.2;0;0;65128.2;0;0;0;0;203896.6;0;379042.4;21497722.4;0;0;0;0;0;1385514.9;0;0;0;578074.0;1500902.8;0;0;0;0;0;0;0;0;0;191063.6;3728435.4;0;0;0;0;0;27081085.5;0;7388025.5;0;0;3556424.0;0;0;0;0;0;0;0;0;3324056.0;0;0;0;0;0;0;0;68259538.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1194.2;476062.6;0;0;0;19027407.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32140574.9;0;6335489.2;0;0;0;0;0;39641876.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10532699.6;25955857.2;0;0;727918.7;208757387.0;66651676.0;0;5077785.0;0;0;0;0;0;0;0;0;0;0;0;0;0;142047.7;0;0;0;0;38030924.0;0;0;0;0;0;0;0;0;0;0;0;0;0;1055260.6;0;1719807.2;0;0;0;1528762.0;0;0;0;0;0;0;0;0;0;0;47813818.0;0;685061.8;0;0;0;0;0;0;0;0;0;0;2174505.8;0.0
2019M03;748820869.5;0;0;0;0;0;0;0;0;108988.1;0;0;0;0;0;0;0;0;0;0;3680674.1;0;0;0;0;0;0;0;0;0;0;66144479.0;0;879349.8;0;0;0;0;0;0;0;0;0;77239921.7;0;0;0;0;0;0;0;0;0;0;0;1453655.5;0;0;0;0;223207.6;0;0;25088231.8;0;0;0;0;0;0;888382.8;0;0;167584.8;11281057.1;0;0;0;0;0;0;0;0;0;882860.7;3013568.0;0;0;0;0;0;27632265.1;536527.7;5018216.8;0;0;13219696.2;0;0;0;0;0;0;0;0;922045.1;0;0;0;0;0;0;0;67034704.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;217142.7;0;5023.7;0;0;0;0;94624.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28261464.5;0;9252799.3;0;0;0;0;0;12464516.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30654153.0;19951914.7;0;0;0;143846620.9;84011048.5;0;1153181.7;0;0;0;0;0;0;0;0;0;0;0;0;0;148221.1;166632.2;0;0;0;67485909.6;0;0;0;0;0;0;0;0;0;0;0;0;0;1898876.9;0;4268599.6;0;0;0;305562.7;0;0;0;0;0;0;445920.1;0;0;0;36084733.4;0;531996.8;0;0;0;0;0;0;0;0;0;0;2156510.4;0.0
2019M04;696642062.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2065609.0;0;0;0;0;0;0;0;0;0;0;59570692.2;0;597395.4;0;0;0;0;0;0;0;0;0;80550297.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;88338.9;356941.9;0;17750556.4;0;0;0;0;0;0;0;85875.8;0;0;10286220.1;0;0;0;0;0;0;0;0;0;351640.2;3184283.6;0;0;0;0;0;31054410.0;0;23024213.4;0;0;7099361.0;0;0;0;0;0;0;0;0;1900770.2;0;0;0;0;0;0;0;73751463.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55102.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17001739.4;0;4026417.8;0;0;0;0;0;34019847.1;0;0;1509496.6;0;0;0;0;0;359156.0;0;0;0;0;0;10905215.1;5727676.0;0;0;869980.7;152552057.2;82056014.5;0;5221584.6;0;0;0;0;0;0;0;0;0;0;0;0;0;142141.9;0;0;0;0;38814798.5;0;0;0;428815.0;0;0;0;0;0;0;0;0;0;0;0;5535251.6;0;0;0;1659290.3;0;0;0;0;0;0;176831.8;0;0;0;23201285.3;0;0;0;0;0;0;0;0;0;0;0;0;661291.5;0.0
2019M05;754871350.0;0;0;0;0;0;0;0;0;0;0;0;0;332587.8;0;0;90847.2;0;0;0;4547930.3;0;0;0;0;0;0;0;0;0;0;101664964.4;0;0;0;0;0;0;0;0;0;0;0;132785459.6;0;0;0;0;0;0;0;0;0;0;0;1375208.0;0;0;0;0;0;0;0;22341614.1;0;0;0;0;0;0;0;0;0;0;2411092.9;0;0;0;0;0;0;0;0;0;137642.4;403448.6;0;0;0;0;0;27877564.6;536033.1;10841045.7;0;0;4072650.5;0;0;0;0;0;0;0;0;1206261.5;0;0;0;0;0;0;0;74239835.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5677.7;0;0;0;0;786903.4;0;0;0;0;0;0;0;91446.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12388756.8;0;8976599.1;0;0;0;0;0;41469183.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11146933.7;11952154.0;0;0;0;104673410.1;89775775.0;0;3883655.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;165557.5;0;0;0;40462312.1;0;0;0;0;0;0;0;0;0;0;0;0;0;786840.7;0;5785001.3;0;0;0;893266.5;0;0;0;0;0;0;0;0;0;0;35610144.4;0;442463.4;0;0;0;0;0;0;0;0;0;0;711082.9;0.0
2019M06;595974572.0;0;0;0;0;0;0;0;0;0;0;0;0;0;31301.0;0;0;0;0;0;3447716.6;0;0;0;0;0;0;0;0;0;0;68592173.4;0;0;0;0;0;0;0;0;0;0;0;65432308.7;0;0;0;0;0;0;0;0;324677.7;0;0;553205.9;0;0;0;0;0;0;0;10749831.1;0;0;0;0;0;0;99466.1;0;0;0;3903780.0;0;0;0;0;0;0;0;0;0;5226.4;3610486.3;0;0;0;0;0;26639734.6;0;21266114.2;0;0;2251331.8;0;0;0;0;0;0;0;0;1392818.7;0;0;0;0;0;0;0;53872371.6;0;0;0;0;0;0;0;0;0;0;0;0;0;189751.6;0;0;0;0;0;0;0;7593531.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25770410.6;0;10756830.7;0;0;0;0;0;45287157.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16198971.8;11706850.0;0;0;0;87475840.8;74493119.0;0;3721833.7;0;0;0;0;0;0;0;0;0;0;0;472465.2;0;140877.2;0;0;0;0;36044668.0;0;0;0;0;0;0;0;0;0;0;0;0;0;436095.5;0;6719734.2;0;0;0;309401.3;0;0;0;0;0;0;0;0;0;0;5625865.1;0;232104.8;0;0;0;0;0;0;0;0;0;0;626520.2;0.0
2019M07;593697539.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293662.5;0;0;0;3461129.0;0;0;0;0;0;0;0;0;0;0;35938495.5;0;0;0;0;0;0;0;0;0;0;0;68154291.8;0;0;0;0;0;0;0;0;0;0;0;648157.9;0;0;0;0;0;0;0;17455045.2;0;0;0;0;0;0;0;0;0;0;148037.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30178944.8;0;7992213.3;0;0;2902185.8;0;0;0;0;0;0;0;0;1247699.6;0;0;0;0;0;0;0;56854713.8;0;0;0;0;0;0;0;0;0;0;0;0;0;55932.1;0;0;0;0;0;0;0;34267.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11754849.9;0;6079578.5;0;0;0;0;0;90260230.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9632746.3;24105248.6;0;0;0;115669977.8;63733211.2;0;4167907.1;0;0;0;0;0;0;0;0;0;0;0;0;0;148368.8;55194.6;0;0;0;24977760.0;0;0;0;0;0;0;0;0;0;0;0;0;0;3117981.7;0;3056955.4;0;0;0;0;0;0;0;0;0;0;745041.3;0;0;0;10103838.7;0;0;0;0;0;0;0;0;0;0;0;0;723872.7;0.0
2019M08;660859314.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4959.9;0;0;0;2658167.3;0;0;0;0;0;0;0;0;0;0;61683471.2;0;0;0;0;0;0;0;0;0;0;0;84562521.0;0;0;0;3928569.1;0;0;0;0;1035258.0;0;0;1255286.3;0;0;0;0;0;0;0;11278827.0;0;0;0;0;0;0;0;1096446.4;0;0;13038525.3;0;0;0;0;0;0;0;0;0;59276.0;1256872.6;0;0;0;0;0;15954431.1;0;12548429.1;0;0;870284.3;0;0;0;0;0;0;0;0;1257046.0;0;0;0;0;0;0;0;54280533.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4329.4;0;0;0;0;4358348.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20192777.8;0;25373407.2;0;0;0;0;0;30192182.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12588880.2;22635130.9;0;0;0;165749440.3;69139928.7;0;1989856.6;0;0;0;0;0;0;0;0;0;0;0;0;0;214486.1;165173.3;0;0;0;26748143.2;0;0;0;0;0;0;0;0;0;0;0;0;0;2130054.1;0;5249159.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6533848.4;0;707968.3;0;0;0;0;0;0;0;0;0;0;117296.4;0.0
2019M09;1002563628.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2312280.7;0;0;0;0;0;0;0;0;0;0;94001064.6;0;4586501.9;0;0;0;0;0;0;0;0;0;149854224.6;0;0;0;8285707.9;0;0;140551.0;0;641972.7;0;0;1154561.0;0;0;0;0;0;0;0;17949874.6;0;0;0;0;0;279148.2;1347974.6;160763.8;0;1020120.4;13740505.3;0;0;0;0;0;0;0;0;0;58799.8;3299749.0;0;0;0;0;0;37096043.7;0;8712960.5;0;0;4678398.3;0;0;0;0;0;0;0;0;2076534.8;0;0;0;0;0;0;0;70875763.0;0;0;0;0;0;0;0;0;0;0;0;633135.6;0;411560.3;0;0;12460837.3;528344.6;500370.1;0;0;4314764.8;0;0;0;0;0;0;0;1292753.4;0;0;0;0;0;0;0;0;0;0;0;0;0;1443568.4;0;0;0;0;0;0;40744359.1;0;9488338.8;0;0;0;0;0;36583209.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18929980.2;31654476.6;0;0;1871594.8;253040631.6;78957943.8;0;3794567.6;0;0;0;0;0;0;0;0;0;0;0;0;0;1606014.1;147851.8;0;0;0;42026652.5;0;0;0;0;0;0;0;0;0;0;0;0;0;2369947.1;0;6019981.5;0;0;0;4825939.4;0;0;0;0;0;0;590563.6;619492.5;0;0;10962982.2;0;9781368.3;0;0;0;0;0;0;0;0;0;0;4688898.6;0.0
2019M10;1104012647.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6209986.6;0;0;0;0;0;0;0;0;0;0;58200251.3;0;2254036.3;0;0;0;0;0;0;0;0;0;91548490.4;0;0;0;0;0;0;0;0;2540.0;0;0;1422550.5;0;0;0;0;0;251049.9;0;22311590.4;0;0;0;0;0;1875869.1;0;0;0;431499.0;3610842.1;0;0;0;0;0;0;0;0;0;55993.8;3919276.7;0;0;0;0;0;40880873.4;564276.6;16221484.4;0;0;11103834.0;0;0;0;0;0;0;0;0;3123305.3;0;0;0;0;0;0;0;80175165.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14603067.0;0;0;0;0;0;0;0;845592.2;0;0;0;0;0;0;0;0;4107.9;0;0;0;0;0;0;0;0;0;0;0;64038991.2;0;10670393.1;0;0;0;0;0;43318523.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13848614.4;33062334.4;0;0;0;380776435.9;81581766.2;0;2853725.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55189.3;0;0;0;52413132.7;0;0;0;0;0;0;66933.5;0;0;0;0;0;0;1062625.5;0;7498399.3;0;0;0;10261673.7;0;0;0;0;0;0;0;0;0;0;28299256.7;0;12900284.2;0;0;0;0;0;0;0;0;0;0;1688686.1;0.0
2019M11;783656633.0;0;0;0;0;0;0;0;0;212084.4;0;0;0;0;0;0;557084.5;0;0;0;1359043.4;0;0;0;0;0;0;0;0;0;0;55326416.3;0;0;0;0;0;0;0;0;0;0;0;77527526.0;0;0;0;0;0;0;0;0;620088.1;0;0;470819.5;0;0;0;0;0;0;0;21114314.8;0;0;0;0;0;5291519.0;0;291232.5;0;0;2165016.4;0;0;0;0;0;0;0;0;0;253072.8;5899169.3;0;0;0;0;0;38788402.4;550562.7;13649835.3;0;0;10547005.3;0;287375.0;0;0;0;0;0;0;407388.2;0;0;0;0;0;0;0;60410747.6;0;0;0;0;0;0;0;0;0;0;0;0;0;44487.8;0;0;6874.0;0;41664.6;0;0;7176590.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26192377.9;0;10346695.5;0;0;0;0;0;21864798.6;0;0;125000.0;0;0;0;0;0;0;0;0;0;0;0;9144903.4;18083326.3;0;0;240173.2;205722887.6;83556880.6;0;7911451.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51658.3;0;0;0;46379791.6;0;0;0;0;0;0;0;0;0;0;0;0;0;1969087.8;0;4707958.7;0;0;0;7291344.1;0;0;0;0;0;0;579870.6;0;0;0;15881446.9;0;18637541.8;297064.5;0;0;0;0;0;0;0;0;0;1674053.5;0.0
2019M12;864186817.2;0;0;58660.6;0;0;0;0;0;684819.7;0;0;0;0;0;0;452348.3;0;0;0;2876151.0;0;0;685831.1;0;0;0;0;0;0;0;104384594.9;0;227077.0;0;0;0;0;0;0;0;0;0;87140679.5;0;0;0;0;0;0;0;0;297370.8;0;0;1108580.9;0;0;0;0;0;0;0;19923429.1;0;0;0;0;0;0;602569.3;351215.6;0;0;1338326.1;0;0;0;0;0;0;0;0;0;132533.5;9233757.2;0;0;0;0;0;34696174.6;0;6386577.9;0;0;5996982.5;0;0;0;0;0;0;0;0;5072274.2;0;0;0;0;0;0;0;51455390.9;0;0;0;0;0;0;0;0;0;0;0;0;0;44488.4;0;0;0;113771.5;0;0;0;3100020.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12481547.4;0;36536371.6;0;0;0;0;0;19877636.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4831173.9;2111652.7;0;0;1956233.2;252384377.5;107950775.3;0;5104277.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;154973.5;0;0;0;52375049.5;0;0;0;0;0;0;0;0;0;0;771.7;0;0;813503.2;0;2377611.4;0;0;0;5838175.6;0;5579925.2;0;0;0;0;591141.2;0;0;0;13226729.2;0;633773.3;0;0;0;0;0;0;0;0;0;0;2997493.1;0.0
2020M01;993163423.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;382733.5;0;0;0;2175591.5;0;0;247228.9;0;0;93506.6;0;0;0;0;90644287.5;0;0;0;0;0;0;0;0;0;0;0;42587881.5;0;0;0;0;0;0;2092.4;0;630494.2;0;0;2136561.2;0;0;0;0;329523.7;89050.0;0;16903584.0;0;0;0;0;0;1982958.0;0;0;0;161919.8;125816771.5;0;0;0;0;0;0;0;0;0;150141.1;3402453.9;0;0;0;0;0;26254682.0;187698.3;18107204.9;0;0;17235532.7;0;0;0;0;0;0;0;0;4044581.1;0;0;0;0;0;0;0;55586772.6;0;0;0;0;0;0;0;0;0;0;0;0;0;52295.9;0;0;248159.4;0;0;0;0;5817034.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24762250.8;0;21671438.5;0;0;0;0;0;46215390.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14948130.7;55696872.0;0;0;344721.7;203306182.8;109535322.8;0;177921.6;0;0;0;0;0;0;0;0;0;0;0;0;0;644709.3;103339.2;0;0;0;48899530.8;0;0;0;0;0;0;0;0;1364.5;0;0;0;0;659425.3;0;3123444.5;0;0;0;9095675.8;0;0;0;0;0;0;96898.3;0;0;0;23129236.3;0;3001213.5;0;0;0;0;0;0;0;0;0;0;12479614.5;0.0
2020M02;727389371.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178651.7;0;0;0;3669796.2;0;0;329096.3;0;0;0;0;0;0;0;54042260.5;0;0;0;0;0;0;0;0;0;0;0;64105351.8;0;0;0;0;0;0;0;0;594572.4;0;0;1212695.8;0;0;0;0;0;0;0;28018190.9;0;0;0;0;0;3221037.5;0;0;0;3141001.1;4736658.9;0;0;0;0;0;0;0;0;0;516247.9;10829133.9;0;0;0;0;0;29529576.7;2255421.2;6719953.1;0;0;4235403.1;0;0;0;0;0;0;0;0;1544997.9;0;0;0;0;0;0;0;6320974.6;0;0;0;0;0;0;0;0;0;0;0;0;0;368608.3;0;0;430588.9;140463.1;0;0;0;2641692.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22565828.9;0;9616536.8;0;0;0;0;0;41530077.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16479435.2;28598451.4;0;0;429568.4;189273506.2;72281990.9;0;4421404.8;0;752305.2;0;0;0;0;0;0;0;0;0;86019.5;0;150602.2;154996.1;0;0;0;36686174.0;0;0;0;0;0;0;0;0;0;0;0;0;0;535756.9;0;8106077.3;0;0;0;0;0;0;0;0;0;457279.0;87731.3;0;0;0;60771527.5;0;4540158.7;0;0;0;0;296485.3;0;0;0;0;0;785082.8;0.0
2020M03;730334797.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12422.0;0;0;0;3881132.0;0;0;89980.3;0;0;0;0;0;0;0;90260406.7;0;726853.9;0;0;0;0;0;0;0;0;0;90219465.7;0;0;0;523553.6;0;0;0;0;631241.3;0;0;393100.6;0;0;0;0;334661.9;212816.3;0;25132899.1;0;0;0;0;0;0;1232919.5;0;0;1918891.0;47793.6;0;0;0;0;0;0;0;0;0;1207820.2;11494161.3;611136.0;0;0;0;0;25530298.9;1705004.4;12796255.4;0;0;3360127.2;0;0;0;0;0;0;0;0;1707544.4;0;0;0;0;0;0;0;12274224.6;0;0;0;0;0;0;432305.7;0;0;0;0;0;0;0;0;0;147700.0;0;0;0;0;4036128.6;0;0;0;146091.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15475071.1;0;25947208.1;0;0;0;0;0;52305651.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23562984.1;17169719.3;0;0;569271.3;159727253.6;55622598.9;0;4795534.9;0;0;0;0;0;0;0;0;0;0;0;609198.9;0;250931.0;51671.7;0;0;0;39395834.1;0;0;0;0;0;0;0;0;0;0;0;0;0;2300996.4;0;3838858.4;0;0;0;1188611.7;0;276702.2;0;0;0;0;547653.7;0;0;0;32934822.2;0;0;0;0;0;0;0;0;0;0;0;0;2697289.2;0.0
