Month;Frakland;Belgia og Luksemborg (fyrrv.);Niðurlond;Týskland;Italia;Bretland;Írland;Danmark;Grikkaland;Portugal;Spania;Bretland (Norðurírland);Bretland (Norðurírland undantikið);Belgia;Luksemborg;Ceuta;Kanariuoyggjar (fyrrv.);Ceuta & Melilla (fyrrv.);Melilla;Ísland;Noreg;Svøríki;Finnland;Sveis & Liktinstein (fyrrv.);Liktinstein;Eysturríki;Sveis;Andorra;Gibraltar;Vatikanbýur;Malta;San Marino;Jugoslavia (fyrrv.);Turkaland;Estland;Lettland;Litava;Sovjetsamveldið (fyrrv.);Eysturtýskland (fyrrv.);Pólland;Kekkia;Kekkoslovakia (fyrrv.);Slovakia;Ungarn;Rumenia;Bulgaria;Albania;Ukraina;Hvítarussland;Moldova;Russland;Georgia;Armenia;Aserbadjan;Kasakstan;Turkmenistan;Usbekistan;Tadsjikistan;Kirgisia;Juguslavia uttan Slovenia, Kroatia og Bosnia Hersegovina;Slovenia;Kroatia;Bosnia-Hersegovina;Serbia og Montenegro (fyrrv.);Kosovo;Norðurmakedónia;Montenegro;Serbia;Marokko;Ceuta og Melilla (fyrrv.);Algeria;Tunesia;Libya;Egyptaland;Sudan;Suðursudan;Móritania;Vestursahara;Mali;Burkina Faso;Niger;Kjad;Kabo Verdi;Senegal;Gambia;Guinea-Bissau;Guinea;Sierra Leone;Liberia;Fílabeinsstrondin;Gana;Togo;Benin;Nigeria;Kamerun;Miðafrikalýðveldið;Ekvatorguinea;Sao Tomi & Prinsipi;Gabon;Kongo;Kongo, Dem. Lýðveldið;Ruanda;Burundi;St. Helena, Ascension og Tristan da Cunha;Angola;Etiopia;Eritrea;Djibuti;Somalia;Kenja;Uganda;Tansania;Seyskelloyggjar;Chagosoyggjar;Mosambik;Madagaskar;Réunion (fyrrv.);Móritius;Komoroyggjar;Mayotte (fyrrv.);Sambia;Simbabvi;Malavi;Suðurafrika;Namibia;Botsvana;Svasiland;Lesoto;Sambandsríki Amerika (USA);Kanada;Grønland;St Pierre og Miquelon;Meksiko;Bermuda;Guatemala;Belis;Honduras;El Salvador;Nikaragua;Kosta Rika;Panama;Anguilla;Kuba;St. Kitts & Nevis;Haiti;Bahamaoyggjar;Turks- og Caicosoyggjar;Dominikalýðveldið;Virginoyggjar (USA);Guadeloupe (fyrrv.);Antigua & Barbuda;Dominika;Virginoyggjar (Bretland) og Montserrat (fyrrv.);Martinique (fyrrv.);Cayman oyggjar;Jamaika;St. Lusia;Saint Barthélemy;St. Vinsent & Grenadinoyggjar;Virginoyggjar (Bretland);Barbados;Montserrat;Trinidad & Tobago;Grenada;Aruba;Curaçao;Bonaire, St. Eustatius og Saba;Niðurlendsku Antilloyggjar (fyrrv.);Sint Maarten (Niðurlond);Kolumbia;Venesuela;Gujana;Surinam;Franska Gujana (fyrrv.);Ekvador;Peru;Brasil;Kili;Bolivia;Paraguai;Uruguai;Argentina;Falklandsoyggjar;Kýpros;Libanon;Sýria;Irak;Iran;Ísrael;Palestina;Eysturtimor;Jordan;Saudiarabia;Kuvait;Barein;Katar;Sameindu Emirríkini;Oman;Jemen;Afganistan;Pakistan;India;Bangladesj;Maldivoyggjar;Sri Lanka;Nepal;Butan;Myanmar;Tailand;Laos;Vjetnam;Kambodja;Indonesia;Malaisia;Brunei;Singapor;Filipsoyggjar;Mongolia;Kina;Norðurkorea;Suðurkorea;Japan;Taivan;Hong Kong;Macao;Avstralia;Papua Nýguinea;Avstralskt Osiania (fyrrv.);Nauru;Nýsæland;Sálomonsoyggjar;Tuvalu;Nýkaledonia;Amerikanska havið (fyrrv.);Wallis- og Futunaoyggjar;Kiribati;Pitcairnoyggj;Nýsælendska Osiania (fyrrv.);Fiji;Vanuatu;Tonga;Samoa;Norðurmarianoyggjar;Franska Polynesia;Mikronesiasamveldið;Marshalloyggjar;Palau;Amerikanskt Samoa;Guam;Smærri Osianiaoyggjar (USA);Kokosoyggjar;Jólaoyggin;Heardoyggj og McDonaldsoyggjar;Norfolksoyggj;Cooksoyggjar;Niue;Tokelau;Polarøkini (fyrrv.);Bouvetoyggj;Suðurgeorgia og Suðursandwichoyggjar;Fronsku suðurøkini
2018M05;15398127.9;0;14397186.3;12239376.6;24552842.3;46617720.8;8720468.9;83438772.6;0;10300075.7;20688235.1;0;0;7370902.7;0;0;0;0;0;16306791.1;48181098.2;8591170.1;0;0;0;0;1115124.0;0;0;0;461106.3;0;0;0;1342411.4;0;2998131.5;0;0;9300002.6;0;0;288839.1;0;0;661967.9;0;7385757.3;0;0;145501954.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;691878.7;0;0;15299112.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54387521.9;35896823.7;1348993.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4702937.9;0;0;0;0;0;0;0;0;0;0;0;0;0;1550992.3;0;0;0;0;0;0;0;71336263.5;0;0;3469275.3;170789.4;201213.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018M06;12422635.8;0;21132394.0;20196126.7;22926096.6;119245326.7;7837.4;53942597.2;0;8896728.0;27294645.9;0;0;7790894.5;0;0;0;0;0;22292852.6;43290404.3;13043971.5;0;0;0;1544520.3;0;0;0;0;0;0;0;0;621101.6;0;1072053.5;0;0;10926862.1;0;0;215454.5;0;0;0;0;0;0;0;161279275.6;669800.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2169212.9;5240.0;0;6943637.5;2248023.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;589266.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62672040.3;2351184.5;10963322.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;358984.9;225192.2;0;0;0;0;0;0;0;0;0;0;0;699423.7;0;0;0;0;0;0;0;0;0;0;0;0;0;2410622.0;0;0;0;0;0;0;0;77957596.6;0;0;4104943.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018M07;9176073.3;0;21693009.1;8738336.2;25252917.7;34467244.0;0;54002352.1;0;324000.0;19464298.7;0;0;3296533.9;0;0;0;0;0;7496932.0;20212562.2;6423805.0;199966.9;0;0;0;2148880.0;0;0;0;1600000.0;0;0;0;88024.9;9695.1;1630.7;0;0;16257062.3;0;0;310960.4;0;0;0;0;0;1375883.5;0;131691939.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2813315.9;0;0;7753682.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58603855.7;2308972.0;1448222.5;0;0;0;0;41000000.0;0;0;0;0;0;0;0;0;0;203477.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73760.8;0;0;0;0;0;0;0;0;0;0;0;0;512274.7;0;0;0;0;0;0;0;0;0;0;0;0;0;525945.0;0;0;0;0;0;0;0;53546368.5;0;535328.2;2311268.2;0;15661.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018M08;10253377.2;0;3334490.5;7732475.6;7876994.8;82621898.3;0;43814810.3;0;3206110.9;12891638.1;0;0;0;0;0;0;0;0;7484386.6;58377093.1;106151.6;0;0;0;0;13642.6;0;177519.6;0;0;3639.9;0;0;0;10351.6;8232689.6;0;0;17256015.9;0;0;142614.7;0;176420.0;1470629.9;0;5177780.6;0;0;172212156.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;367803.1;0;500037.1;0;0;2823307.7;13831391.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38715989.4;1760673.9;3039766.0;0;0;0;0;0;0;0;0;0;0;0;0;227953.5;0;264977.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87991.8;0;0;0;0;0;0;0;0;205344.0;0;0;0;193729.7;0;0;0;0;0;0;0;0;0;0;0;0;0;1610360.6;0;0;0;0;0;0;0;32627100.2;0;0;833501.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018M09;18467649.5;0;7214672.2;6705991.2;36175679.8;66240585.7;529637.7;55825503.1;0;1981506.5;19487211.9;0;0;5629225.2;0;0;0;0;0;10972227.3;33837230.6;93262.6;202708.5;0;0;1706327.4;24046.3;0;0;0;169180.2;10678.9;0;0;228257.7;0;8672790.5;0;0;52304746.1;0;0;138445.9;0;7288950.5;2899791.3;0;0;0;0;160826221.4;2868207.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;413971.3;0;4247777.0;0;0;24293822.6;0;0;0;0;236218.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;370390.9;0;0;0;0;52499254.3;3441550.8;13569784.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;493117.3;0;0;0;0;373112.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3291071.9;0;0;0;0;0;0;0;0;0;0;0;0;0;427756.9;0;0;0;0;0;0;0;34874733.4;0;0;2515881.8;0;19441.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018M10;38425661.8;0;15984893.7;9371857.8;39454414.9;62238021.7;0;58377314.9;170701.3;12107157.6;26399541.0;0;0;5039540.2;0;0;0;0;0;19968732.2;27650372.6;2389758.1;0;0;0;38068.8;34522.8;0;0;0;103506.9;0;0;0;2547327.2;3874561.5;10854227.2;0;0;26599479.3;0;0;142675.6;0;0;3671385.2;0;9139304.0;2443479.5;0;329344505.8;850714.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10545862.5;0;0;0;0;236339.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80847823.0;1261621.7;3282351.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72102.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;330692.4;0;0;0;0;0;0;0;0;0;0;0;3171004.2;0;0;0;0;0;0;0;0;0;0;0;0;0;4672608.8;0;0;0;0;0;0;0;66031699.7;0;0;3894929.0;2510626.2;19414.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018M11;36899052.6;0;14508462.7;28506981.0;34964992.5;91046642.3;0;81572107.4;0;5280569.6;23115301.8;0;0;1629133.5;0;0;0;0;0;13236905.6;10447021.1;1778979.7;0;0;0;2696725.6;4016131.3;0;0;0;890451.0;5767.5;0;0;338109.4;0;767195.2;0;0;25328190.4;0;0;0;0;17974.0;0;0;0;304443.2;0;172940994.6;493713.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1020721.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8943480.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73023316.7;1451251.9;2521744.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;440704.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;887490.9;666277.5;0;0;0;0;0;0;0;538953.6;0;0;0;12457984.8;0;0;0;0;0;0;0;0;0;0;0;0;0;7312583.4;0;0;0;0;0;0;0;57140220.0;0;0;14831226.8;472988.5;11652.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2018M12;23031812.0;0;31040054.8;3849363.8;22175335.3;75622381.1;0;104217704.9;427570.7;5975625.6;24362249.3;0;0;5410158.0;0;0;0;0;0;13722109.0;11060293.9;342073.2;147734.2;0;0;0;3131546.9;0;0;0;0;0;0;0;52766.6;0;9032677.4;0;0;55244727.6;3120.0;0;0;0;1468743.6;0;0;17258955.3;0;0;180984816.4;0;0;207783.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;451509.7;0;0;14615797.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74986686.6;700007.0;9483440.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;791126.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;308040.9;0;0;0;0;0;0;0;209364.0;0;0;0;18667471.3;0;0;0;0;0;0;0;0;0;0;0;0;0;2834719.1;0;2351633.1;0;0;0;0;0;45724253.5;0;0;7851349.0;1775154.8;186341.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M01;40536743.3;0;59761674.4;25534577.0;33321691.0;54593047.4;530461.9;121651587.5;131670.0;5182133.1;32877574.7;0;0;1437578.1;0;0;0;0;0;5036100.7;41216912.1;3170216.6;0;0;0;2404931.5;1673842.9;0;0;0;0;2940.7;0;0;0;5341.1;7627275.1;0;0;47514237.7;0;0;19942.0;0;3679618.2;824184.4;0;356148.4;12108029.9;0;160044920.3;283701.3;0;2438642.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;252578.9;0;0;13508371.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84735486.6;757886.7;470769.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101945.1;169752.4;0;0;0;0;0;0;0;200894.3;0;0;0;20524568.2;0;0;0;0;0;0;0;0;0;0;0;0;0;8061824.3;0;0;0;0;1151344.9;0;0;78272448.3;0;0;11795159.0;1988512.2;187451.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M02;21497722.5;0;32140574.9;47813818.0;27081085.5;107147222.5;0;26771219.2;578074.0;10532699.6;38030924.0;0;0;2210787.7;0;0;0;0;0;7388025.5;39641876.6;1719807.2;0;0;0;65128.2;1055260.6;0;0;0;0;0;0;0;1013819.2;1194.2;19027407.9;0;0;25955857.2;0;0;142047.7;0;727918.7;1127700.9;1224325.6;685061.8;3728435.4;0;208757387.0;0;0;147875.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379042.4;1385514.9;0;0;6335489.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66651676.0;3324056.0;1500902.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;476062.6;0;0;0;0;0;0;0;0;0;0;0;5077785.0;0;0;0;0;0;0;0;0;0;0;0;0;0;2174505.8;0;0;0;0;0;203896.6;0;68259538.9;0;0;3556424.0;1528762.0;191063.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M03;25088231.8;0;28261464.5;36084733.4;27632265.1;66144479.0;536527.7;77239921.7;167584.8;30654153.0;67485909.6;0;0;3680674.1;0;0;0;0;0;5018216.8;12464516.5;4268599.6;0;0;0;1453655.5;1898876.9;0;0;0;0;0;0;445920.1;0;5023.7;94624.4;0;0;19951914.7;0;0;148221.1;0;0;879349.8;0;531996.9;3013568.0;0;143846620.9;888382.8;0;0;0;0;0;0;0;0;166632.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9252799.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84011048.5;922045.1;11281057.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108988.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1153181.7;0;0;0;0;0;0;0;0;0;0;0;0;217142.7;2156510.4;0;0;0;0;0;223207.6;0;67034704.6;0;0;13219696.2;305562.7;882860.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M04;17750556.4;0;17001739.4;23201285.3;31054410.0;59570692.2;0;80550297.5;0;10905215.1;38814798.5;0;0;2065609.0;0;0;0;0;0;23024213.4;34019847.1;5535251.6;356941.9;0;0;0;0;0;85875.8;0;0;0;0;176831.8;0;0;55102.8;0;0;5727676.0;0;0;142141.9;0;869980.7;597395.4;0;0;3184283.6;0;152552057.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4026417.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82056014.5;1900770.2;10286220.1;0;0;0;0;0;0;0;0;0;359156.0;0;0;428815.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5221584.6;0;0;0;0;0;0;0;0;0;0;0;0;0;661291.5;0;0;0;0;0;88338.9;0;73751463.3;0;0;7099361.0;1659290.3;351640.2;0;0;0;0;0;1509496.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M05;22341614.1;0;12388756.8;35610144.4;27877564.6;101664964.4;536033.1;132785459.6;0;11146933.7;40462312.2;0;0;4547930.3;0;0;0;0;0;10841045.7;41469183.1;5785001.3;0;0;0;1375208.0;786840.7;0;0;0;91446.9;0;0;0;0;5677.7;786903.4;0;0;11952154.0;0;0;0;0;0;0;0;442463.4;403448.6;0;104673410.1;0;0;332587.8;0;0;0;0;0;0;165557.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8976599.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;89775775.0;1206261.5;2411092.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90847.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3883655.6;0;0;0;0;0;0;0;0;0;0;0;0;0;711082.9;0;0;0;0;0;0;0;74239835.4;0;0;4072650.5;893266.5;137642.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M06;10749831.1;0;25770410.6;5625865.1;26639734.6;68592173.4;0;65432308.7;0;16198971.8;36044668.0;0;0;3447716.6;0;0;0;0;0;21266114.2;45287157.2;6719734.2;0;0;0;553206.0;436095.5;0;0;0;0;0;0;0;324677.7;0;7593531.0;0;0;11706850.0;0;0;140877.2;0;0;0;0;232104.8;3610486.3;0;87475840.9;99466.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10756830.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74493119.0;1392818.7;3903780.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;189751.6;0;0;0;0;0;0;0;0;0;0;0;0;3721833.7;0;0;0;0;0;0;0;0;0;0;0;0;0;626520.2;0;0;0;0;472465.2;0;0;53872371.6;0;0;2251331.8;309401.3;5226.4;0;31301.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M07;17455045.2;0;11754849.9;10103838.7;30178944.8;35938495.5;0;68154291.8;0;9632746.3;24977760.0;0;0;3461129.1;0;0;0;0;0;7992213.3;90260230.7;3056955.4;0;0;0;648157.9;3117981.7;0;0;0;0;0;0;745041.3;0;0;34267.4;0;0;24105248.6;0;0;148368.8;0;0;0;0;0;0;0;115669977.8;0;0;0;0;0;0;0;0;0;55194.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6079578.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;63733211.2;1247699.6;148037.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;293662.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55932.1;0;0;0;0;0;0;0;0;0;0;0;0;4167907.1;0;0;0;0;0;0;0;0;0;0;0;0;0;723872.7;0;0;0;0;0;0;0;56854713.8;0;0;2902185.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M08;11278827.0;0;20192777.8;6533848.4;15954431.1;61683471.2;0;84562521.0;0;12588880.2;26748143.3;0;0;2658167.3;0;0;0;0;0;12548429.1;30192182.0;5249159.0;0;0;0;1255286.3;2130054.1;0;1096446.4;0;0;0;0;0;1035258.0;4329.4;4358348.9;0;0;22635130.9;0;0;214486.2;0;0;0;0;707968.3;1256872.6;0;165749440.4;0;0;0;0;0;0;0;0;0;165173.3;0;0;0;0;0;0;0;0;0;0;0;0;3928569.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25373407.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69139928.7;1257046.0;13038525.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4959.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1989856.6;0;0;0;0;0;0;0;0;0;0;0;0;0;117296.4;0;0;0;0;0;0;0;54280533.1;0;0;870284.3;0;59276.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019M09;17949874.6;0;40744359.1;10962982.2;37096043.7;94001064.6;0;149854224.6;1020120.4;18929980.2;42026652.5;0;0;2312280.7;0;0;0;0;0;8712960.5;36583209.7;6019981.5;0;0;0;1154561.0;2369947.1;0;160763.8;0;1292753.4;0;0;590563.6;641972.7;12460837.3;4314764.8;0;0;31654476.6;0;0;1606014.1;0;1871594.8;4586501.9;0;9781368.3;3299749.0;0;253040631.6;1347974.6;0;0;0;619492.5;0;0;0;0;147851.8;0;0;0;0;0;0;0;0;0;0;0;0;8285707.9;0;0;1443568.4;0;0;0;0;0;0;0;0;0;0;0;500370.1;0;279148.2;0;0;9488338.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78957943.8;2076534.8;13740505.3;0;0;0;0;0;0;140551.0;0;0;0;0;633135.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;411560.3;528344.6;0;0;0;0;0;0;0;0;0;0;0;3794567.6;0;0;0;0;0;0;0;0;0;0;0;0;0;4688898.6;0;0;0;0;0;0;0;70875763.0;0;0;4678398.3;4825939.4;58799.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
